UniversityName,Apps,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,public,private,selective,more_selective,non_selective,total_enrollment,col_white,mkt_white,dif_white,col_hispa,mkt_hispa,dif_hispa,col_black,mkt_black,dif_black,col_asian,mkt_asian,dif_asian,col_amind,mkt_amind,dif_amind,col_pacis,mkt_pacis,dif_pacis,col_twora,mkt_twora,dif_twora,Longitude location of institution,Latitude location of institution,Bachelor's degrees awarded,Master's degrees awarded,Doctor's degrese - research/scholarship awarded,SAT Math 75th percentile score,ACT Composite 75th percentile score,"Tuition and fees, 2013-14",Total price for in-state students living on campus 2013-14,Total price for out-of-state students living on campus 2013-14,"Graduation rate - Bachelor degree within 4 years, total","Graduation rate - Bachelor degree within 6 years, total",Percent of freshmen receiving any financial aid,Percent of freshmen receiving Pell grants,Endowment assets (year end) per FTE enrollment (FASB),AcceptanceRate
Amherst College,0.20716495359744536,0.860215053763441,0.9506172839506173,0.09436772271865691,0.00039138943248532285,0.978383876915252,0.5092109836635383,0.2342857142857143,0.20580152671755725,0.9222222222222223,0.9714285714285713,0.1581769436997319,0.9838709677419355,0.3368956452165962,1.0,0.0,1.0,0.0,1.0,0.0,0.06344410876132923,0.45982473088287007,0.44585657074926816,0.49264304967678835,0.16580418503162392,0.3849112065859994,0.2447672485223175,0.11598106767842327,0.2822973362894637,0.25420679426591786,0.3679311513035524,0.2783628864047498,0.38150931680710054,0.013262938802156057,0.0922671944707416,0.3563873155179632,0.007289917176104092,0.09716725619892853,0.2737234078538413,0.5335371311868093,0.24213756212539278,0.5394367678428073,0.964373696857204,0.4694576774622323,0.11085930122757318,0.0,0.0,0.9230769230769231,0.9473684210526314,0.9632176197663369,0.9172075580556759,0.9172075580556759,0.9888888888888889,0.9759036144578315,0.40677966101694907,0.1038961038961039,0.40062351170205246,0.09000932462369512
Anderson University,0.05318830456042311,0.17204301075268819,0.25925925925925924,0.10966693744922826,0.027397260273972605,0.3642316739780024,0.19986096628432398,0.17142857142857146,0.1297709923664122,0.4222222222222222,0.4428571428571429,0.257372654155496,0.1935483870967742,0.08105688269135522,0.5176470588235293,0.0,1.0,1.0,0.0,0.0,0.0773717457609969,0.9202101786179679,0.673168629699264,0.777452729169388,0.030512276891111714,0.11923187724807596,0.28444695879422766,0.08076652649128695,0.3597728880208044,0.1790156379648249,0.021976768707039532,0.14107654636998612,0.09758561722571399,0.0239872739575282,0.018394738968862925,0.4071483339448148,0.05117705649300918,0.013054395476689505,0.3434124297825144,0.08799164663036421,0.15045827827536412,0.18847805204594115,0.8192198545081966,0.3268440808079225,0.06619452313503305,0.021679827709978464,0.007288629737609329,0.42307692307692313,0.5,0.34722455140030184,0.3560748112890043,0.3560748112890043,0.45,0.40963855421686746,0.9999999999999999,0.2857142857142857,0.005276183266918532,0.7004312577704097
Andrews University,0.04889731563716196,0.11827956989247312,0.04938271604938271,0.0938938532358516,0.03180039138943249,0.3576196833873736,0.1251303441084463,0.37142857142857144,0.1633587786259542,0.5777777777777777,0.5142857142857142,0.24128686327077747,0.25806451612903225,0.13656798872252068,0.36470588235294116,0.0,1.0,1.0,0.0,0.0,0.058264309496619586,0.34290312336744494,0.46562620037265284,0.3645922831228109,0.191825390703843,0.3494628038474976,0.32172296434077086,0.22757013789272643,0.311783513467182,0.35381024502471026,0.3656265893141643,0.23315296871746724,0.39723424969767135,0.015054366882717137,0.018166094511784758,0.3977647224871593,0.13481731564550772,0.0069436163630025045,0.4041520642837856,0.3156796779256281,0.19255358222288516,0.3703582684518629,0.7917195235909087,0.4579216347043933,0.06421152030217185,0.037760229720028717,0.07434402332361516,0.4871794871794872,0.5263157894736841,0.3733579294538544,0.2920332708303285,0.2920332708303285,0.32222222222222224,0.5421686746987951,0.9999999999999999,0.33766233766233766,0.005328990362812769,0.5541276819480427
Aquinas College,0.023400858197784653,0.18279569892473121,0.39506172839506165,0.07121581370159762,0.07495107632093934,0.43467480450123963,0.3048314216197428,0.057142857142857134,0.2083969465648855,0.5,0.49999999999999994,0.2734584450402145,0.3709677419354839,0.05419667009562998,0.588235294117647,0.0,1.0,1.0,0.0,0.0,0.06195521762384546,0.9387474107045825,0.8009059852119149,0.7036619244031861,0.07018163096628181,0.12751709337185485,0.34085125296318264,0.03109319674862273,0.16749348324914626,0.22501556828723207,0.03250275362453383,0.12043760195472838,0.11609359617782591,0.02500567548199177,0.03536257153686549,0.3991938058395482,0.009930740170409144,0.010943576800266865,0.31502679672764167,0.1712291762513337,0.23230728364240133,0.19015333708312118,0.793216375284761,0.38978260135955667,0.03031161473087818,0.00473797559224695,0.0,0.07692307692307687,0.5526315789473684,0.31843591033596064,0.32651810183181884,0.32651810183181884,0.41111111111111115,0.5783132530120482,0.9915254237288135,0.40909090909090906,0.0071959906266327095,0.8031996211591184
Augsburg College,0.025546352659415225,0.0967741935483871,0.13580246913580246,0.1269293257514216,0.07093933463796477,0.4787971263271663,0.3479318734793188,0.16571428571428573,0.10687022900763357,0.611111111111111,0.49999999999999994,0.2761394101876676,0.467741935483871,0.0780470148969406,0.5058823529411764,0.0,1.0,1.0,0.0,0.0,0.10345384196552884,0.6832116393390287,0.779834451854412,0.4700173867220483,0.06428194445404233,0.0947572710150903,0.3632763714563974,0.09744992536842974,0.1452329443386942,0.30431136149176646,0.21197174044525463,0.40861084968367956,0.1771006379986762,0.09273808128829865,0.07426864813206561,0.45054308206197446,0.062246842654288176,0.010929494803188273,0.35229566431732884,0.26799217462192576,0.21886399211016738,0.2955913529148515,0.7057924700395073,0.5425649905165737,0.13333333333333333,0.0416367552045944,0.0,0.46153846153846145,0.4736842105263157,0.5896640393537929,0.5306745516611376,0.5306745516611376,0.5222222222222223,0.5903614457831325,0.983050847457627,0.48051948051948057,0.004224998749872832,0.7338002560514876
Austin College,0.039816385590260454,0.4193548387096775,0.6790123456790123,0.06234768480909829,0.0013698630136986304,0.43925233644859807,0.3427181091414668,0.08571428571428572,0.13740458015267176,0.7888888888888889,0.9285714285714286,0.28150134048257375,0.5,0.14519754638625368,0.6588235294117648,0.0,1.0,0.0,1.0,0.0,0.04011814760741451,0.6485927755319495,0.44585657074926816,0.6764310643817953,0.2144763096808394,0.3849112065859994,0.3239074887037158,0.05424610821399955,0.2822973362894637,0.1908770004775217,0.4157973467296206,0.2783628864047498,0.42834725522233075,0.05042099055411383,0.0922671944707416,0.3959267584846307,0.02117198516188947,0.09716725619892853,0.2834517866684366,0.2614497367354046,0.24213756212539278,0.27079059637826786,0.6638993146967505,0.22344842856647074,0.06005665722379603,0.002727925340990668,0.0,0.6666666666666665,0.5789473684210527,0.6070210744032646,0.5826001250060099,0.5826001250060099,0.7444444444444445,0.6867469879518072,0.983050847457627,0.2727272727272727,0.043634180028658084,0.8128618739976258
Baker University,0.022552639457140006,0.19354838709677422,0.34567901234567894,0.05138099106417546,0.04549902152641879,0.27013796172674676,0.30066041014946127,0.08571428571428572,0.3053435114503817,0.5333333333333333,0.5428571428571429,0.2278820375335121,0.30645161290322576,0.04566236141273289,0.588235294117647,0.0,1.0,1.0,0.0,0.0,0.0613143680403976,0.8135315452893153,0.7392531932652668,0.6260758247562246,0.06995453798349341,0.15125960737244099,0.3172771649410121,0.09891744377492562,0.1994905472751998,0.2784575115684238,0.03146960783608864,0.12367588409224639,0.11379476669618535,0.10238327065665598,0.10450547116755331,0.4447002789377707,0.12472065621576454,0.07458085298369058,0.36427445878719567,0.1647261695052141,0.2930597331193395,0.12796589359182015,0.6815000840020806,0.3681016871638383,0.09537299338999054,0.07465900933237617,0.030612244897959183,0.4871794871794872,0.5263157894736841,0.37643244451897817,0.38504255012260213,0.38504255012260213,0.4,0.4457831325301205,0.9999999999999999,0.22077922077922077,0.00511862413590348,0.7662079039802903
Barnard College,0.11705418620896119,0.5376344086021506,0.9382716049382716,0.13011102085025725,0.006653620352250489,0.8617839659228177,1.0,0.19999999999999998,0.09160305343511449,0.8111111111111111,0.8999999999999999,0.2091152815013405,0.5,0.16841924791404733,0.8941176470588235,0.0,1.0,0.0,1.0,0.0,0.09279791073398953,0.6515472814727055,0.44585657074926816,0.6793076179581594,0.14047995891737097,0.3849112065859994,0.20359034335262594,0.05391128148894893,0.2822973362894637,0.19053353001417483,0.4589947601677248,0.2783628864047498,0.4706166518551188,0.006501968709636145,0.0922671944707416,0.34919304891018543,0.028503017678485426,0.09716725619892853,0.28858928684322943,0.32355022487285573,0.24213756212539278,0.3321056828203026,0.9463362839376142,0.4253842220603301,0.11048158640226628,0.0,0.0,0.7692307692307692,0.8421052631578947,0.9133545754374197,0.9164382903024185,0.9164382903024185,0.9111111111111111,0.9036144578313254,0.13559322033898302,0.1168831168831169,0.04250647910735747,0.48161539493970595
Barry University,0.04191198483185311,0.16129032258064518,0.3209876543209877,0.1091253723260222,0.30753424657534245,0.43988810477462004,0.5196385123392422,0.19999999999999998,0.2366412213740458,0.7333333333333333,0.6857142857142857,0.2707774798927614,0.14516129032258066,0.1018211605135825,0.6705882352941177,0.0,1.0,1.0,0.0,0.0,0.16770985414648915,0.18358241374061424,0.08955418222900408,0.4798582652792699,0.3460531926245215,0.8383284697532095,0.09470078855935798,0.26587313828234627,0.4917254080429224,0.3023674173851448,0.028897284411742552,0.07727150719638076,0.12973274258493625,0.013910084908039811,0.01658799861907523,0.397387704413675,0.04134533697521365,0.007106969642508143,0.3379594454507479,0.08827349206669444,0.14583096837835396,0.1971563557504401,0.8685718568173302,0.004467304668859029,0.2035882908404155,0.15003589375448673,0.06705539358600583,0.28205128205128194,0.26315789473684204,0.4485437978646095,0.5219000913505457,0.5219000913505457,0.24444444444444446,0.2650602409638555,0.9491525423728814,0.7012987012987013,0.0012988390198313278,0.7539001323181711
Baylor University,0.2956291787246782,0.33333333333333337,0.5802469135802468,0.6580016246953696,0.04726027397260274,0.13217623497997327,0.26937782412234973,0.19999999999999998,0.16732824427480916,0.6777777777777778,0.657142857142857,0.4289544235924933,0.5806451612903226,0.07170343277326932,0.6705882352941177,0.0,1.0,0.0,1.0,0.0,0.5615239692199434,0.7279795750341731,0.44585657074926816,0.7537234902664155,0.186171340983807,0.3849112065859994,0.2778839565423734,0.07045909826527856,0.2822973362894637,0.20750883194681144,0.1889213675735234,0.2783628864047498,0.20634507560118512,0.021954685838911935,0.0922671944707416,0.3656361009003151,0.015154610388982782,0.09716725619892853,0.2792348847027015,0.4357742665204072,0.24213756212539278,0.4429103696988626,0.6574034158250734,0.1642349548695352,0.504438149197356,0.10638908829863604,0.15451895043731778,0.6666666666666665,0.6842105263157894,0.6668902677623121,0.733112168854272,0.733112168854272,0.6333333333333333,0.7228915662650602,0.9322033898305085,0.1168831168831169,0.02901200294512718,0.858658501020706
Belmont Abbey College,0.024049496058277615,0.15053763440860216,0.20987654320987653,0.03452477660438667,0.012720156555772993,0.29429715811558266,0.43100451859575944,0.028571428571428553,0.34045801526717556,0.7555555555555555,0.7857142857142856,0.2868632707774799,0.12903225806451613,0.07259877319312683,0.4352941176470589,0.0,1.0,1.0,0.0,0.0,0.05470831707117257,0.48912168774751624,0.5483127755903849,0.447504362152901,0.031803525437636246,0.13629200721731444,0.26987272427915576,0.25125964384228655,0.5223308578148955,0.27194368452519674,0.034353234451022285,0.07455913088706151,0.13615020254234478,0.012536849317351394,0.07143990514326737,0.3667086948475903,0.06782732686424751,0.02857146255825447,0.3472520423189722,0.02108487317754442,0.14007155252809833,0.1282153399852753,0.8580190517517701,0.2689779254947777,0.05288007554296506,0.0,0.0,0.3076923076923077,0.42105263157894735,0.1785454748728269,0.22053944901197176,0.22053944901197176,0.3666666666666667,0.27710843373493976,0.9999999999999999,0.35064935064935066,0.0021002136424222466,0.7417493861167237
Belmont University,0.053387885440574795,0.26881720430107525,0.5925925925925926,0.11948280530733821,0.06086105675146771,0.21800495899294292,0.2248870351060132,0.22857142857142856,0.09923664122137404,0.5666666666666667,0.4428571428571429,0.23056300268096513,0.27419354838709675,0.07381796014782643,0.39999999999999997,0.0,1.0,0.0,1.0,0.0,0.22121356673749704,0.9285698770655786,0.44585657074926816,0.9490218819405258,0.05154880058992273,0.3849112065859994,0.05898934579722381,0.04017208749710883,0.2822973362894637,0.17643940614344256,0.062225251221446676,0.2783628864047498,0.08237066428618406,0.023454625502342556,0.0922671944707416,0.36723216372865736,0.03300533848202963,0.09716725619892853,0.29174445461087767,0.27890127575570534,0.24213756212539278,0.2880214182427692,0.7862346069805679,0.2935781399414148,0.20906515580736543,0.04508255563531946,0.0,0.5641025641025641,0.6842105263157894,0.42674269103918605,0.47213808356170983,0.47213808356170983,0.6222222222222222,0.6385542168674699,0.7796610169491526,0.07792207792207792,0.0055609105064135834,0.7615185350340895
Beloit College,0.05837740744436683,0.24731182795698928,0.43209876543209874,0.05997833739507176,0.007827788649706457,0.7586623434420496,0.21654501216545013,0.06,0.07099236641221374,0.8555555555555555,0.9285714285714286,0.23056300268096513,0.3870967741935484,0.17560102106907458,0.6352941176470588,0.0,1.0,0.0,1.0,0.0,0.04114928904243583,0.7632876113609705,0.44585657074926816,0.7881000228815569,0.10896477226190125,0.3849112065859994,0.15234704716364594,0.042050898526741654,0.2822973362894637,0.1783667509851916,0.07148737691884802,0.2783628864047498,0.09143381936736107,0.02106132971227001,0.0922671944707416,0.36468549062708944,0.06521729975618293,0.09716725619892853,0.3143182025426598,0.30820673481955463,0.24213756212539278,0.31695624362750574,0.7583243167107039,0.4731556739201106,0.049102927289896126,0.0,0.0,0.641025641025641,0.736842105263158,0.814411090614344,0.6494543006875332,0.6494543006875332,0.7777777777777778,0.7590361445783133,0.9322033898305085,0.1168831168831169,0.03950746713889861,0.6442901184356085
Benedictine College,0.024049496058277615,0.11827956989247312,0.06172839506172839,0.03405090712158137,0.048923679060665366,0.32926441604679246,0.25721237400069524,0.057142857142857134,0.0,0.6,0.7714285714285714,0.3109919571045576,0.25806451612903225,0.04158570503295615,0.5058823529411764,0.0,1.0,0.0,1.0,0.0,0.06014831090359785,0.8958700366206414,0.44585657074926816,0.9171847184175534,0.0830028442458085,0.3849112065859994,0.11013324902034916,0.03174399246978573,0.2822973362894637,0.1677935793633783,0.0239615041957723,0.2783628864047498,0.04492890614204703,0.02131977103183442,0.0922671944707416,0.36496049494079985,0.14281322401263583,0.09716725619892853,0.3686964592287569,0.2027146208293411,0.24213756212539278,0.22254979846798062,0.6824584838557781,0.39053350007692234,0.06288951841359773,0.005455850681981336,0.0,0.5641025641025641,0.631578947368421,0.32947621443345076,0.3477330640896198,0.3477330640896198,0.4777777777777778,0.5301204819277109,0.9999999999999999,0.20779220779220778,0.003538290964080829,0.977543424879715
Berry College,0.08522103582476799,0.3655913978494624,0.6049382716049383,0.09619550500947738,0.004696673189823875,0.2338991671434929,0.272853667014251,0.057142857142857134,0.3244274809160305,0.7777777777777778,0.7142857142857142,0.3699731903485255,0.24193548387096772,0.12900521964414982,0.5647058823529412,0.0,1.0,0.0,1.0,0.0,0.07166914815189586,0.9254284568326437,0.44585657074926816,0.9459633497930049,0.07229336600815557,0.3849112065859994,0.09271983848928145,0.04314714479642647,0.2822973362894637,0.17949131230308085,0.04969492485449875,0.2783628864047498,0.07010951659810281,0.009794408171432204,0.0922671944707416,0.35269649431957406,0.021487150077241557,0.09716725619892853,0.283672656505573,0.2268054827057109,0.24213756212539278,0.23658450436988024,0.8062698020056482,0.24157450619493548,0.06949952785646836,0.01148600143575018,0.0,0.5641025641025641,0.6842105263157894,0.4745374252333836,0.49146593586230114,0.49146593586230114,0.5555555555555556,0.5421686746987951,0.9999999999999999,0.2857142857142857,0.17631276285001407,0.5945166021607122
Bethany College,0.036323720187606025,0.13978494623655915,0.271604938271605,0.0343216896831844,0.005968688845401174,0.2777671816390107,0.17257559958289886,0.17142857142857146,0.2213740458015267,0.5777777777777777,0.5428571428571429,0.24396782841823056,0.4354838709677419,0.07579913894921325,0.38823529411764707,0.0,1.0,0.5,0.0,0.5,0.014657627314647483,0.713623390659181,0.8094919525499755,0.47830401055475713,0.10332805894938743,0.1091840812249239,0.41266478312391847,0.15243300976805038,0.16908758484773545,0.3486861835187826,0.018396025967562343,0.12914131063959722,0.09882844483665004,0.03825738108137711,0.09906097794984552,0.3793647841633091,0.12895312109500598,0.032896414686257446,0.3885133501234579,0.19291315035222623,0.240408162891455,0.20632722926442681,0.7572050813222995,0.3854206790599677,0.01765816808309726,0.000574300071787509,0.0,0.2564102564102564,0.39473684210526305,0.3468192744144446,0.330628876388288,0.330628876388288,0.3666666666666667,0.34337349397590367,0.983050847457627,0.5064935064935064,0.021862999856881997,0.9164826841767992
